"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Barbados","BRB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1520310247.10386","1670959081.19127","1777556804.05708","1980510117.83424","1966737930.69159","1981255904.1416","1928700000","2023666285.487","2105901655.6456","2158504449.8583","2293690647.83971","2437577686.07368","2749316362.55158","2866056779.19753","2964350000","2944900000","2987550000","3075550000","3327650000","3644500000","3961099500","4486183000","4539047950","4275448350","4418050350","4357353600","4437596600","4482400550","4499058650","4502057650","4608564150","4754253200","4856103100","5030074650","4184197640.16837",
"Brunei Darussalam","BRN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2985467979.28524","3520551724.13793","3701667052.55846","4183548189.07305","4105706151.75145","4087337959.93191","4734020036.68689","5115602836.87943","5197332974.13793","4051147227.53346","4600000000","6001153306.2645","5601090584.36122","5843329107.56171","6557333084.60567","7872333215.00414","9531402847.87311","11470703002.0769","12310094220.6887","14447599068.5859","10784466313.7632","13606894022.7356","18026870180.4595","18590749039.6927","17893222506.3939","17082872928.1768","13580987708.197","12235956707.4495","12848520530.0891","13651197271.8511","13830513707.6675","",
"Bhutan","BTN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","103272118.291635","108007254.242773","107370762.805498","111528776.223057","126322646.591021","128696728.738404","155354458.447213","211428268.98775","245991005.231459","251650653.654508","269034540.371779","218719291.996482","211897862.654321","201914785.175467","238775205.610456","253224591.42769","268250646.344905","320839856.788763","307146437.227339","327671031.119368","423968319.982199","461207368.086459","512806665.295207","590246764.705882","666547378.640777","785369263.038549","871434235.327874","1152351468.61434","1193789868.79729","1183441317.3764","1460010353.01733","1663196387.4396","1639170542.24398","1632780314.27801","1772100521.87876","1860822550.85196","1973485495.26529","2237541686.62932","2226677925.70497","2300999285.71733","2194394782.26136",
"Botswana","BWA","GNI (current US$)","NY.GNP.MKTP.CD","34206224.5899341","36949069.539667","39977709.2387495","42813784.4261149","46753798.9683535","51444925.310624","56973500.6973501","62273361.2273361","70362622.0362622","82509399.8050411","100671970.965941","130929112.857945","164459109.730849","244412476.588388","309413245.033113","355172413.793103","372010119.595216","451603325.415677","590376720.598889","819877300.613497","1014089037.57077","1111389984.46277","1043653491.30815","1132600966.35974","1126732902.03327","1018317039.84022","1282103134.47927","1729167907.55852","2468008312.37012","2817236587.42369","3684735286.21338","4005663830.6292","4258899369.57861","4453715364.61558","4034973478.35804","4698181877.20944","4594669634.79935","4875398624.95891","4910030431.3874","5221996626.5894","5436161217.60947","5352478942.68301","4740668162.71058","6795865108.38603","7997879093.95044","9084360896.67168","9364081179.35612","10200889864.4686","10196257012.6998","10029116811.7846","12147305773.0805","15016122766.225","14164609541.2604","14251172463.0606","15779133755.1943","13966687708.5596","14355849145.0483","16039012263.9504","17081062176.4706","16968862019.9146","14523517159.7425",
"Central African Republic","CAF","GNI (current US$)","NY.GNP.MKTP.CD","111747736.394406","122726888.311633","124074593.318991","128970996.227191","141616935.99731","150166787.112918","157522973.122586","163414003.769905","188467446.287779","186939193.862455","187306620.29478","198941119.239967","228251320.490295","268083540.162556","278993393.149365","376717384.254518","450459739.569492","506691637.526422","611778518.97513","695364907.936007","799613350.271394","698104783.582323","741049292.420748","647990922.832265","628156958.343927","857549797.557333","1109865058.60859","1176881510.93744","1237401965.49786","1208296772.84259","1418273437.84433","1361256586.77615","1396427786.95827","1260063939.58807","830378020.935341","1094392733.30336","986712831.178194","922003071.944495","948607846.60713","991334220.888093","901436083.897736","924010113.111385","982309385.151714","1136967017.22281","1256265520.41626","1327140867.66574","1449089088.89268","1686871786.23681","1962359934.51157","2053265655.31444","2152234865.48894","2447711017.81006","2521348064.53926","1706709069.39636","1914516900.92123","1716880216.11148","1847781766.26556","2177935589.13683","2386745436.49642","2386023467.98619","2456787986.5349",
"Canada","CAN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","86905583309.4076","98159003763.1214","111973127588.645","129947894210.579","158580766871.166","171802537357.452","203585192697.769","207884725905.031","213974919786.096","237297467987.024","267380993841.943","296987238301.777","303780497689.876","331848425835.768","345679098139.14","354994507506.408","366251889168.766","419782051282.051","492889412529.455","547709459459.459","574627185464.518","592228332024.09","573080168776.371","559372141694.442","559172524897.481","585086709414.165","609656032269.894","634690885454.283","612674755645.433","655584572928.586","725237357753.687","718179235537.19","741406996750.143","873515809007.209","1004566487317.45","1149135996038.95","1298296897038.08","1447200446885.76","1530173383317.71","1350956171813.49","1585379875651.19","1759453773319.65","1795919869603.49","1818471075757.13","1776572160702.32","1532663548013.94","1509327936731.45","1628291572163.23","1692778505552.34","1719248124234.35","1626424824835.98",
"Central Europe and the Baltics","CEB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254949068755.75","271238809365.303","307753858443.581","388642118473.301","411443151740.887","403946478083.526","441988898107.164","427195435563.415","421787232789.942","461800618210.485","519091482184.655","617627826844.46","734648258608.4","860216084798.928","967255433807.04","1207380625439.85","1481135030935.96","1250761454794.44","1269253198144.1","1391693148643.57","1304768567020.23","1379053713665","1418582493777.54","1246776510734.14","1274224719471.27","1412783404368.11","1587724737082.33","1615695796269.48","1606695874523.72",
"Switzerland","CHE","GNI (current US$)","NY.GNP.MKTP.CD","9748380541.37364","10937457389.7991","12110332701.3328","13285243391.2365","14703233334.5638","15397409758.8264","16579662048.2073","17850530571.7477","19152578881.3813","20776975674.1091","","","","","","","","","","","","","","","","","","","","","","","","","","360879436786.469","348797686084.142","307372348239.509","317714310939.44","314335601784.05","297518377546.187","297779149087.461","317616283202.874","385816072621.965","429513055890.631","454130562158.689","475184149784.655","495533692935.688","533002270335.149","567332624758.754","636447712902.305","728507478744.393","706065807444.262","726594420345.911","735670582922.288","717176333243.321","699061608248.652","691908736575.747","720781986944.591","736487866971.9","740110499628.034",
"Channel Islands","CHI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6035110963.89533","6206115515.28879","6243001967.01468","6080322441.34159","6482314148.68106","7173877551.02041","8288172830.46503","8512727272.72727","9205151793.92824","10888355342.1369","","","","","","","","","","","","","",
"Chile","CHL","GNI (current US$)","NY.GNP.MKTP.CD","4038181818.18182","4535909090.90909","5329545454.54545","5577000000","5878608695.65217","5902093750","6890153846.15385","6801823529.41176","6952623188.4058","8148430232.55814","8927309734.51328","10765532786.8852","11794418269.2308","16726597765.3631","16025896086.3698","7337993238.28921","10015921187.7395","13597864048.2823","15500998063.8029","21128372534.2282","28106809871.7949","33046378043.5897","23404756100.9625","18608496202.5638","17597778880.9911","15619688825.0653","16953346024.9832","20503441046.8985","24062510516.3055","27894121179.6217","31354530651.6891","35874980432.1058","44043769337.2497","47591342667.6893","54456480891.0467","70658561164.4026","75533864796.8564","82340680700.1979","79741833590.5625","73026953032.5484","75124613519.0643","68631759083.2205","67033029762.5337","71042113846.5432","91075840567.8145","112323292444.81","136010836013.578","154242005721.923","165659073480.126","160627294365.135","203115009358.564","236993114783.813","254520086414.553","264303336057.959","250558977521.1","236571157262.36","242625289389.278","265577078059.435","284105303708.788","269285900902.038","242004999226.594",
"China","CHN","GNI (current US$)","NY.GNP.MKTP.CD","59716467625.3148","50056868957.6732","47209359005.6057","50706799902.5104","59708343488.5043","70436266146.7219","76720285969.6157","72881631326.6715","70846535055.6503","79705906247.4612","92602973434.0726","99800958648.1436","113687586299.051","138544284708.957","144182133387.722","163431551779.761","153940455341.506","174938098826.569","149540752829.268","178280594413.043","191149211575","195783049099.206","205361295278.626","231563322095.785","261221374528.571","310328084153.061","300735081440.58","272793546177.13","312230327072.016","347942587323.887","361822783694.073","384152337595.819","427130409858.713","443808937179.759","563288670008.238","722773475241.597","851309717507.397","950600282950.132","1012399391552.22","1079526985274.75","1196681328408.87","1320222692114.39","1455604866956.63","1650069477165.64","1950215394500.29","2269857202067.29","2746989420523.24","3558383398186","4622872256335.72","5093170992168.51","6061091977327.45","7481123496788.67","8512412397984.89","9492579024339.07","10488982516424.1","11019763021469.3","11188324988592.1","12300721956915.4","13819938054383.3","14246120664698","14623681312311.6",
"Cote d'Ivoire","CIV","GNI (current US$)","NY.GNP.MKTP.CD","556461974.566376","610784462.291257","628637607.090863","731665746.04802","896802258.688015","893071404.699811","990003045.444777","1046698267.36406","1243690090.30771","1319400676.48713","1419614169.30563","1517255392.55474","1789500104.75043","2405120879.79139","2973453746.85247","3752941296.11423","4503853782.68721","6070867871.46028","7591719440.5287","8682639497.35241","9680514963.5838","7910291659.5978","7026604091.58315","6150115376.07659","6349599661.47676","6295644347.74286","8468160649.29878","9196580291.71821","9302464668.91524","8372493877.11856","9209159713.26444","9121517377.2779","9807255443.8785","9679054334.15289","7539428502.49647","10012665108.613","11223283348.6853","11002798844.6884","12020812547.7369","11742586597.9015","9739259484.54537","9920429842.96646","10857690889.8375","13047013229.7541","14789615104.9232","16439389624.8974","17106471364.1521","19561215518.2554","23421491785.6502","23436745169.0796","23995589514.0668","24425276236.7888","25926661657.2942","29861784272.1476","34454180221.7405","44807384562.9239","46887633191.4514","50051967022.8553","55809155337.1927","56975603680.0811","59585159229.0292",
"Cameroon","CMR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","778045906.742618","885021202.13423","957837446.905416","1016992895.52107","1119275560.22829","1376836778.59092","1633547135.07877","1876157760.11021","2540677514.04605","2561200076.5849","2627811748.38621","4264014416.64056","5576488487.76993","5562770761.11466","5948518879.85015","6207428323.19405","6469482688.56314","7056305719.07926","8278150851.72828","11703434930.7938","12880964303.8485","12193313328.4002","10797507542.9072","11786760549.2888","11102529078.1615","11387830145.0971","13839997425.8606","7864508086.65705","9471832824.06595","9733846152.61311","9478672132.37494","10352272197.8304","10259291258.9384","9514117915.31495","9683955083.69292","10958004016.6455","14054765321.0723","17058818610.2651","17462293871.6576","19120960969.562","21893834882.9178","26102417069.9552","26008499195.6085","25905071030.7293","29071882197.2097","28657387670.2726","31737786384.1153","34699622608.5164","30491754476.4422","32085147356.0155","34347942596.7185","37954150399.7235","38259800549.9129","39216657302.6446",
"Congo, Dem. Rep.","COD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5148344537.81513","4880746438.74644","5398983858.1108","5685046520.48119","5824848120.9557","4281472054.54545","18699788397.1014","7061817563","8430337554.61324","8710928320.4579","9989337555.95146","11457022516.8176","13982219064.1558","16102883772.5723","18458639375.461","17862577173.2475","20654939478.4381","24543304631.7023","27710051937.9617","29868627089.0428","32869069198.0978","35126776382.8788","36345365361.454","36945659017.8937","45549717037.8734","48961721243.9481","48596099296.416",
"Congo, Rep.","COG","GNI (current US$)","NY.GNP.MKTP.CD","129555568.683181","148846634.485959","163401936.208196","169162488.471671","182325230.434825","194645507.878347","216790816.264873","234909005.708854","247612044.632543","260039277.758612","268160949.247162","315101012.50018","404360746.184952","521707243.963675","569489859.275472","737841782.031079","717374157.462045","727513268.182014","824162087.380075","1105749947.61629","1544186454.57496","1881339661.64763","2022256903.94485","1923414732.38167","2066650984.19194","2024073139.06208","1880968131.97263","2336153549.80348","1906837694.21624","2027194944.57707","2323840716.80238","2278923344.30672","2555424837.49024","2162160847.1599","1514504470.15308","1228292026.98035","1455086517.04107","1661142420.69226","1478608930.42449","1644949619.05905","2280886049.57984","1969428950.96476","2183515345.53473","2583994643.70766","3167358436.71421","5041787247.41837","6832112522.30631","7360121752.64383","10173620097.8416","8925472848.32279","12209624109.3368","14071222747.3006","16737430784.7713","17542377946.725","18151594242.4886","11819665613.5477","9767830207.65857","9551124865.20916","11622732531.3959","9960575265.69735","9312877437.95019",
"Colombia","COL","GNI (current US$)","NY.GNP.MKTP.CD","4019001281.08515","4524766238.80597","4934165710.31125","4796438866.66667","5950087688.88889","5695009523.80952","5378688888.88889","5589327689.96395","5860219211.83332","6318187089.0341","7025370777.81476","7645029433.81869","8473740257.75595","10104386815.6285","12184409033.5578","12776548138.7449","14984942385.5224","19153335981.1357","22922871080.3024","27649181154.7063","33155485756.5316","35904126272.0089","37999647572.1475","37514872085.7307","36678124773.7313","33219411744.3172","33194484135.0734","34383300523.0276","37467546939.6276","37241071887.3773","45539094151.9333","47086381862.0962","56161793342.7437","64491312565.3626","80213040694.7975","90911003096.5725","95097412814.6927","104334000798.451","96748227324.8217","84832744079.29","97729902123.7903","95787969671.1632","95331633503.9279","91408959391.8307","113017243988.227","141960162427.803","157371479210.418","199929095615.928","233817836996.718","225258274516.937","276075209462.956","320620818937.099","356796963029.411","368706346309.552","369788203604.69","289330583250.352","279762590993.018","306184600190.409","325604323030.994","316298770104.506","265961027764.917",
"Comoros","COM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","212850523.339414","196610753.504133","184575738.542042","191118973.565512","184069241.771998","195553548.597335","277677168.837694","336548610.140616","354262324.418315","342746835.792224","428916945.962077","423598347.420903","461257261.335542","454703733.081132","319640690.607178","399479534.380408","396421276.129907","364678574.455433","369738413.384478","382656388.636361","351478562.712144","379225516.445254","425207827.288472","545532540.120311","631540746.668487","652172799.775847","696992654.009809","797225215.773899","913871918.086697","904095344.438834","907127367.477646","1022301421.60104","1014150823.72223","1116441467.66605","1151100258.92713","969881575.905733","1018190374.83997","1083389341.08634","1185350373.04096","1170987089.51416","1227286590.8804",
"Cabo Verde","CPV","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","138856701.572375","139991785.553664","136158546.522499","131601795.613636","127523196.261924","133652053.819803","187959832.752926","235030170.094031","265056605.265897","270668649.274604","309176369.708973","321024263.387856","358442263.81252","491380499.086128","406239075.112039","484576531.820489","497578130.921463","487022137.740692","516378634.446505","583542586.616684","525174330.399851","556963917.232962","606246005.721718","799436886.277801","906125339.497971","938320012.450618","1062929628.54676","1482535119.66378","1742237159.34829","1668453496.03349","1591147121.9859","1792779485.57524","1667229959.80028","1785866825.96527","1767262553.51691","1537742030.29208","1603727125.54181","1708731942.22494","1920635859.88755","1939454972.42505","1665037015.07402",
"Costa Rica","CRI","GNI (current US$)","NY.GNP.MKTP.CD","502758192.431205","485021006.996753","469634667.147862","503109261.514864","531162283.273936","578881162.264151","631805630.188679","681856618.867925","754641494.339623","837730203.773585","969030158.490566","1060102206.526","1200686058.7792","1488145378.22712","1624813114.7541","1894935064.17736","2336934399.06651","2992727012.83547","3409908809.80163","3885819323.22054","4615347012.83547","2339707172.16599","2202721156.90505","2813170199.20086","3358576268.67448","3637004055.44554","4145083679.21147","4235852462.96001","4277829898.40348","4849125767.47627","5459187786.75989","7012202696.23458","8366583418.02577","9377106943.22429","10394713567.5481","11429222091.5215","11578167151.7982","12497934828.031","13419122090.2834","13735678492.019","14325426928.8426","15242995591.5711","15817615696.1814","16475832408.8195","17823588236.2478","19287410090.8178","22052841281.7604","26188757856.4716","30207530276.5529","29731665122.2422","36449992582.1963","41322448324.2041","45751072762.7577","49093858935.0073","49869412966.9273","54026902501.8061","56365192136.093","57352914875.269","59010024364.0728","60211825545.3055","58035887491.0263",
