Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
1991,1991,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1991,1991,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,67667000,a,67667000,a
1991,1991,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2382191,a,2382191,a
1991,1991,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1991,1991,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1991,1991,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1991,1991,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1991,1991,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,948000,E,948000,E
1991,1991,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1991,1991,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1991,1991,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1991,1991,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,538000,E,538000,E
1991,1991,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1991,1991,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1991,1991,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1991,1991,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1991,1991,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,1062000,E,1062000,E
1991,1991,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,678500,E,678500,E
1991,1991,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,3090000,E,3090000,E
1991,1991,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,27385000,E,27385000,E
1991,1991,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,16125000,E,16125000,E
1992,1992,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,461150,E,461150,E
1992,1992,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,548600,E,548600,E
1992,1992,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,508821,E,508821,E
1992,1992,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,6069038,E,6069038,E
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,25300,a,25300,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,224700,a,224700,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,12900,a,12900,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,177100,a,177100,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,850000,a,850000,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,2900000,a,2900000,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,500000,a,500000,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,1000000,a,1000000,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1145000,a,1145000,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,1835000,a,1835000,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,4330615,a,4330615,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,3594230,a,3594230,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1839360,a,1839360,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,2102040,a,2102040,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,31166400,a,31166400,a
1992,1992,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,5336100,a,5336100,a
1992,1992,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,11325300,a,11325300,a
1992,1992,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,8183200,a,8183200,a
1992,1992,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5561500,a,5561500,a
1992,1992,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,40270,a,40270,a
1992,1992,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2153300,a,2153300,a
1992,1992,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,564300,a,564300,a
1992,1992,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
1992,1992,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1992,1992,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,3605000,r,3605000,r
1992,1992,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
1992,1992,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3001000,r,3001000,r
1992,1992,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,GC,Canada,Canada,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,GC,Canada,Canada,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,GC,Canada,Canada,Unspecified,Indéterminée,Federal land,Terres fédérales,3814400,E,3814400,E
1992,1992,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,95000,E,95000,E
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,166000,E,166000,E
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,7300,E,7300,E
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,25000,E,25000,E
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,1100,E,1100,E
1992,1992,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,486000,E,486000,E
1992,1992,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,462000,E,462000,E
1992,1992,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,n,,n
1992,1992,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,n,,n
1992,1992,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,2661955,a,2661955,a
1992,1992,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,9566,a,9566,a
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,14308412,a,14308412,a
1992,1992,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,10377064,a,10377064,a
1992,1992,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,66392255,a,66392255,a
1992,1992,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2366191,a,2366191,a
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,948000,E,948000,E
1992,1992,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,549000,E,549000,E
1992,1992,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,1075000,E,1075000,E
1992,1992,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,597333,E,597333,E
1992,1992,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,3000333,E,3000333,E
1992,1992,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,26014000,E,26014000,E
1992,1992,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,15268000,E,15268000,E
1993,1993,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,528833,E,528833,E
1993,1993,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,722367,E,722367,E
1993,1993,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,524174,E,524174,E
1993,1993,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,6389636,E,6389636,E
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,25300,a,25300,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,224700,a,224700,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,12900,a,12900,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,177100,a,177100,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,850000,a,850000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,2900000,a,2900000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,500000,a,500000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,1000000,a,1000000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1145000,a,1145000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,1835000,a,1835000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3383330,a,3383330,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,3474756,a,3474756,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1672526,a,1672526,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,2204411,a,2204411,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,31166400,a,31166400,a
1993,1993,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,5336100,a,5336100,a
1993,1993,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,11325300,a,11325300,a
1993,1993,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,8183200,a,8183200,a
1993,1993,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,4907300,a,4907300,a
1993,1993,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,42030,a,42030,a
1993,1993,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2178800,a,2178800,a
1993,1993,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,571900,a,571900,a
1993,1993,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
1993,1993,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,,u,,u
